# Theme repeat pool allowlist
# Delete a row to remove that verse from pool generation.
# Columns: verseKey<TAB>repeatCount<TAB>reference<TAB>text
ISA.26.8	10	以赛亚书 26:8	耶和华啊，我们在你行审判的路上等候你； 我们心里所羡慕的是你的名， 就是你那可记念的名。
ISA.33.22	10	以赛亚书 33:22	因为，耶和华是审判我们的； 耶和华是给我们设律法的； 耶和华是我们的王； 他必拯救我们。
ISA.43.7	10	以赛亚书 43:7	就是凡称为我名下的人， 是我为自己的荣耀创造的， 是我所作成，所造作的。
ISA.49.23	10	以赛亚书 49:23	列王必作你的养父； 王后必作你的乳母。他们必将脸伏地， 向你下拜，并餂你脚上的尘土。你便知道我是耶和华； 等候我的必不至羞愧。
ISA.53.10	10	以赛亚书 53:10	耶和华却定意将他压伤， 使他受痛苦。耶和华以他为赎罪祭。他必看见后裔， 并且延长年日。耶和华所喜悦的事必在他手中亨通。
ISA.64.8	10	以赛亚书 64:8	耶和华啊，现在你仍是我们的父！我们是泥， 你是窰匠；我们都是你手的工作。
JAS.1.8	10	雅各书 1:8	心怀二意的人，在他一切所行的路上都没有定见。
JAS.1.25	10	雅各书 1:25	惟有详细察看那全备， 使人自由之律法的， 并且时常如此，这人既不是听了就忘， 乃是实在行出来，就在他所行的事上必然得福。
JAS.1.26	10	雅各书 1:26	若有人自以为虔诚， 却不勒住他的舌头， 反欺哄自己的心，这人的虔诚是虚的。
JAS.2.2	10	雅各书 2:2	若有一个人带着金戒指， 穿着华美衣服，进你们的会堂去； 又有一个穷人穿着肮脏衣服也进去；
JAS.2.3	10	雅各书 2:3	你们就重看那穿华美衣服的人， 说：「请坐在这好位上」； 又对那穷人说：「你站在那里」， 或「坐在我脚凳下边。」
JAS.2.4	10	雅各书 2:4	这岂不是你们偏心待人， 用恶意断定人吗？
JAS.2.8	10	雅各书 2:8	经上记着说：「要爱人如己。」你们若全守这至尊的律法， 才是好的。
JAS.5.7	10	雅各书 5:7	弟兄们哪，你们要忍耐， 直到主来。看哪，农夫忍耐等候地里宝贵的出产， 直到得了秋雨春雨。
JER.32.27	10	耶利米书 32:27	「我是耶和华，是凡有血气者的神， 岂有我难成的事吗？
JHN.1.3	10	约翰福音 1:3	万物是借着他造的； 凡被造的，没有一样不是借着他造的。
JHN.6.63	10	约翰福音 6:63	叫人活着的乃是灵， 肉体是无益的。我对你们所说的话就是灵， 就是生命。
JHN.14.17	10	约翰福音 14:17	就是真理的圣灵，乃世人不能接受的； 因为不见他，也不认识他。你们却认识他， 因他常与你们同在， 也要在你们里面。
JHN.17.21	10	约翰福音 17:21	使他们都合而为一。正如你父在我里面， 我在你里面，使他们也在我们里面， 叫世人可以信你差了我来。
JHN.17.24	10	约翰福音 17:24	父啊，我在那里，愿你所赐给我的人也同我在那里， 叫他们看见你所赐给我的荣耀； 因为创立世界以前， 你已经爱我了。
JHN.20.21	10	约翰福音 20:21	耶稣又对他们说：「愿你们平安！父怎样差遣了我， 我也照样差遣你们。」
JHN.20.29	10	约翰福音 20:29	耶稣对他说：「你因看见了我才信； 那没有看见就信的有福了。」
JOB.26.14	10	约伯记 26:14	看哪，这不过是神工作的些微； 我们所听于他的是何等细微的声音！他大能的雷声谁能明透呢？
JOL.2.13	10	约珥书 2:13	你们要撕裂心肠，不撕裂衣服。归向耶和华你们的神； 因为他有恩典，有怜悯， 不轻易发怒，有丰盛的慈爱， 并且后悔不降所说的灾。
JON.2.9	10	约拿书 2:9	但我必用感谢的声音献祭与你。我所许的愿， 我必偿还。救恩出于耶和华。
JUD.1.7	10	犹大书 1:7	又如所多玛、蛾摩拉和周围城邑的人， 也照他们一味的行淫， 随从逆性的情欲，就受永火的刑罚， 作为鉴戒。
LAM.3.25	10	耶利米哀歌 3:25	凡等候耶和华，心里寻求他的， 耶和华必施恩给他。
LEV.20.13	10	利未记 20:13	人若与男人苟合，像与女人一样， 他们二人行了可憎的事， 总要把他们治死，罪要归到他们身上。
LUK.1.79	10	路加福音 1:79	要照亮坐在黑暗中死荫里的人， 把我们的脚引到平安的路上。
LUK.6.21	10	路加福音 6:21	你们饥饿的人有福了！因为你们将要饱足。你们哀哭的人有福了！因为你们将要喜笑。
LUK.6.23	10	路加福音 6:23	当那日，你们要欢喜跳跃， 因为你们在天上的赏赐是大的。他们的祖宗待先知也是这样。」
LUK.6.35	10	路加福音 6:35	你们倒要爱仇敌，也要善待他们， 并要借给人不指望偿还， 你们的赏赐就必大了， 你们也必作至高者的儿子； 因为他恩待那忘恩的和作恶的。
LUK.7.47	10	路加福音 7:47	所以我告诉你，她许多的罪都赦免了， 因为她的爱多；但那赦免少的， 他的爱就少。」
LUK.8.15	10	路加福音 8:15	那落在好土里的，就是人听了道， 持守在诚实善良的心里， 并且忍耐着结实。」
LUK.12.23	10	路加福音 12:23	因为生命胜于饮食， 身体胜于衣裳。
LUK.12.25	10	路加福音 12:25	你们那一个能用思虑使寿数多加一刻呢？
LUK.14.11	10	路加福音 14:11	因为，凡自高的，必降为卑， 自卑的，必升为高。」
LUK.15.20	10	路加福音 15:20	于是起来，往他父亲那里去。相离还远， 他父亲看见，就动了慈心， 跑去抱着他的颈项， 连连与他亲嘴。
LUK.16.11	10	路加福音 16:11	倘若你们在不义的钱财上不忠心， 谁还把那真实的钱财托付你们呢？
LUK.16.24	10	路加福音 16:24	就喊着说：『我祖亚伯拉罕哪， 可怜我吧！打发拉撒路来， 用指头尖蘸点水，凉凉我的舌头； 因为我在这火焰里， 极其痛苦。』
LUK.21.4	10	路加福音 21:4	因为众人都是自己有余， 拿出来投在捐项里， 但这寡妇是自己不足， 把她一切养生的都投上了。」
LUK.22.42	10	路加福音 22:42	说：「父啊！你若愿意， 就把这杯撤去；然而， 不要成就我的意思， 只要成就你的意思。」
MAT.5.37	10	马太福音 5:37	你们的话，是，就说是； 不是，就说不是；若再多说， 就是出于那恶者。」
MAT.5.38	10	马太福音 5:38	「你们听见有话说：『以眼还眼， 以牙还牙。』
MAT.8.26	10	马太福音 8:26	耶稣说：「你们这小信的人哪， 为甚么胆怯呢？」于是起来， 斥责风和海，风和海就大大的平静了。
MAT.13.22	10	马太福音 13:22	撒在荆棘里的，就是人听了道， 后来有世上的思虑、钱财的迷惑把道挤住了， 不能结实。
MAT.13.50	10	马太福音 13:50	丢在火炉里；在那里必要哀哭切齿了。」
MAT.15.9	10	马太福音 15:9	他们将人的吩咐当作道理教导人， 所以拜我也是枉然。」
MAT.16.18	10	马太福音 16:18	我还告诉你，你是彼得， 我要把我的教会建造在这磐石上； 阴间的权柄，不能胜过他。
MAT.18.14	10	马太福音 18:14	你们在天上的父也是这样， 不愿意这小子里失丧一个。」
MAT.19.19	10	马太福音 19:19	当孝敬父母，又当爱人如己。」
MAT.24.6	10	马太福音 24:6	你们也要听见打仗和打仗的风声， 总不要惊慌；因为这些事是必须有的， 只是末期还没有到。
MAT.24.42	10	马太福音 24:42	所以，你们要儆醒，因为不知道你们的主是那一天来到。
MAT.25.45	10	马太福音 25:45	王要回答说：『我实在告诉你们， 这些事你们既不作在我这弟兄中一个最小的身上， 就是不作在我身上了。』
MAT.26.27	10	马太福音 26:27	又拿起杯来，祝谢了， 递给他们，说：「你们都喝这个；
MAT.27.51	10	马太福音 27:51	忽然，殿里的幔子从上到下裂为两半， 地也震动，磐石也崩裂，
MIC.2.2	10	弥迦书 2:2	他们贪图田地就占据， 贪图房屋便夺取；他们欺压人， 霸占房屋和产业。
MRK.5.34	10	马可福音 5:34	耶稣对她说：「女儿， 你的信救了你，平平安安的回去吧！你的灾病痊愈了。」
MRK.10.12	10	马可福音 10:12	妻子若离弃丈夫另嫁， 也是犯奸淫了。」
PRO.1.33	10	箴言 1:33	惟有听从我的，必安然居住， 得享安静，不怕灾祸。
PRO.2.10	10	箴言 2:10	智慧必入你心；你的灵要以知识为美。
PRO.6.25	10	箴言 6:25	你心中不要恋慕她的美色， 也不要被她眼皮勾引。
PRO.10.5	10	箴言 10:5	夏天聚敛的，是智慧之子； 收割时沉睡的，是贻羞之子。
PRO.11.29	10	箴言 11:29	扰害己家的，必承受清风； 愚昧人必作慧心人的仆人。
PRO.11.30	10	箴言 11:30	义人所结的果子就是生命树； 有智慧的，必能得人。
PRO.12.18	10	箴言 12:18	说话浮躁的，如刀刺人； 智慧人的舌头却为医人的良药。
PRO.12.24	10	箴言 12:24	殷勤人的手必掌权； 懒惰的人必服苦。
PRO.13.4	10	箴言 13:4	懒惰人羡慕，却无所得； 殷勤人必得丰裕。
PRO.14.5	10	箴言 14:5	诚实见证人不说谎话； 假见证人吐出谎言。
PRO.15.32	10	箴言 15:32	弃绝管教的，轻看自己的生命； 听从责备的，却得智慧。
PRO.16.20	10	箴言 16:20	谨守训言的，必得好处； 倚靠耶和华的，便为有福。
PRO.22.17	10	箴言 22:17	你须侧耳听受智慧人的言语， 留心领会我的知识。
PRO.23.5	10	箴言 23:5	你岂要定睛在虚无的钱财上吗？因钱财必长翅膀， 如鹰向天飞去。
PRO.23.14	10	箴言 23:14	你要用杖打他，就可以救他的灵魂免下阴间。
PRO.23.25	10	箴言 23:25	你要使父母欢喜，使生你的快乐。
PRO.25.15	10	箴言 25:15	恒常忍耐可以劝动君王； 柔和的舌头能折断骨头。
PRO.25.28	10	箴言 25:28	人不制伏自己的心， 好像毁坏的城邑没有墙垣。
PRO.27.2	10	箴言 27:2	要别人夸奖你，不可用口自夸； 等外人称赞你，不可用嘴自称。
PRO.28.9	10	箴言 28:9	转耳不听律法的，他的祈祷也为可憎。
PSA.2.11	10	诗篇 2:11	当存畏惧事奉耶和华， 又当存战兢而快乐。
PSA.9.8	10	诗篇 9:8	他要按公义审判世界， 按正直判断万民。
PSA.9.12	10	诗篇 9:12	因为那追讨流人血之罪的， 他记念受屈的人，不忘记困苦人的哀求。
PSA.10.18	10	诗篇 10:18	为要给孤儿和受欺压的人伸冤， 使强横的人不再威吓他们。
PSA.12.5	10	诗篇 12:5	耶和华说：因为困苦人的冤屈和贫穷人的叹息， 我现在要起来，把他安置在他所切慕的稳妥之地。
PSA.19.4	10	诗篇 19:4	他的量带通遍天下， 他的言语传到地极。神在其间为太阳安设帐幕；
PSA.31.2	10	诗篇 31:2	求你侧耳而听，快快救我！作我坚固的磐石， 拯救我的保障！
PSA.31.9	10	诗篇 31:9	耶和华啊，求你怜恤我， 因为我在急难之中； 我的眼睛因忧愁而干瘪， 连我的身心也不安舒。
PSA.31.20	10	诗篇 31:20	你必把他们藏在你面前的隐密处， 免得遇见人的计谋； 你必暗暗的保守他们在亭子里， 免受口舌的争闹。
PSA.32.2	10	诗篇 32:2	凡心里没有诡诈、耶和华不算为有罪的， 这人是有福的！
PSA.33.9	10	诗篇 33:9	因为他说有，就有，命立，就立。
PSA.34.22	10	诗篇 34:22	耶和华救赎他仆人的灵魂； 凡投靠他的，必不至定罪。
PSA.36.8	10	诗篇 36:8	他们必因你殿里的肥甘得以饱足； 你也必叫他们喝你乐河的水。
PSA.37.16	10	诗篇 37:16	一个义人所有的虽少， 强过许多恶人的富余。
PSA.37.29	10	诗篇 37:29	义人必承受地土，永居其上。
PSA.43.5	10	诗篇 43:5	我的心哪，你为何忧闷？为何在我里面烦躁？应当仰望神， 因我还要称赞他。他是我脸上的光荣， 是我的神。
PSA.49.15	10	诗篇 49:15	只是神必救赎我的灵魂脱离阴间的权柄， 因他必收纳我。（细拉）
PSA.49.17	10	诗篇 49:17	因为，他死的时候甚么也不能带去； 他的荣耀不能随他下去。
PSA.55.14	10	诗篇 55:14	我们素常彼此谈论， 以为甘甜；我们与群众在神的殿中同行。
PSA.57.2	10	诗篇 57:2	我要求告至高的神， 就是为我成全诸事的神。
PSA.57.9	10	诗篇 57:9	主啊，我要在万民中称谢你， 在列邦中歌颂你！
PSA.68.1	10	诗篇 68:1	愿神兴起，使他的仇敌四散， 叫那恨他的人从他面前逃跑。
PSA.72.4	10	诗篇 72:4	他必为民中的困苦人伸冤， 拯救穷乏之辈，压碎那欺压人的。
PSA.73.27	10	诗篇 73:27	远离你的，必要死亡； 凡离弃你行邪淫的， 你都灭绝了。
PSA.75.1	10	诗篇 75:1	神啊，我们称谢你，我们称谢你！因为你的名相近， 人都述说你奇妙的作为。
PSA.84.4	10	诗篇 84:4	如此住在你殿中的便为有福！他们仍要赞美你。（细拉）
PSA.84.6	10	诗篇 84:6	他们经过「流泪谷」， 叫这谷变为泉源之地； 并有秋雨之福盖满了全谷。
PSA.84.12	10	诗篇 84:12	万军之耶和华啊，倚靠你的人便为有福！
PSA.86.9	10	诗篇 86:9	主啊，你所造的万民都要来敬拜你； 他们也要荣耀你的名。
PSA.92.12	10	诗篇 92:12	义人要发旺如棕树， 生长如利巴嫩的香柏树。
PSA.92.15	10	诗篇 92:15	好显明耶和华是正直的。他是我的磐石， 在他毫无不义。
PSA.97.11	10	诗篇 97:11	散布亮光是为义人； 预备喜乐是为正直人。
PSA.101.5	10	诗篇 101:5	在暗中谗谤他邻居的， 我必将他灭绝；眼目高傲、心里骄纵的， 我必不容他。
PSA.106.36	10	诗篇 106:36	事奉他们的偶像，这就成了自己的网罗，
PSA.108.3	10	诗篇 108:3	耶和华啊，我要在万民中称谢你， 在列邦中歌颂你！
PSA.111.5	10	诗篇 111:5	他赐粮食给敬畏他的人； 他必永远记念他的约。
PSA.112.8	10	诗篇 112:8	他心确定，总不惧怕， 直到他看见敌人遭报。
PSA.113.1	10	诗篇 113:1	你们要赞美耶和华！耶和华的仆人哪， 你们要赞美，赞美耶和华的名！
PSA.115.1	10	诗篇 115:1	耶和华啊，荣耀不要归与我们， 不要归与我们；要因你的慈爱和诚实归在你的名下！
PSA.115.3	10	诗篇 115:3	然而，我们的神在天上， 都随自己的意旨行事。
PSA.117.1	10	诗篇 117:1	万国啊，你们都当赞美耶和华！万民哪， 你们都当颂赞他！
PSA.119.4	10	诗篇 119:4	耶和华啊，你曾将你的训词吩咐我们， 为要我们殷勤遵守。
PSA.119.24	10	诗篇 119:24	你的法度是我所喜乐的， 是我的谋士。
PSA.119.48	10	诗篇 119:48	我又要遵行你的命令， 这命令素来是我所爱的； 我也要思想你的律例。
PSA.119.115	10	诗篇 119:115	作恶的人哪，你们离开我吧！我好遵守我神的命令。
PSA.119.119	10	诗篇 119:119	凡地上的恶人，你除掉他， 好像除掉渣滓；因此我爱你的法度。
PSA.119.137	10	诗篇 119:137	耶和华啊，你是公义的； 你的判语也是正直的！
PSA.140.12	10	诗篇 140:12	我知道耶和华必为困苦人伸冤， 必为穷乏人辨屈。
PSA.143.1	10	诗篇 143:1	耶和华啊，求你听我的祷告， 留心听我的恳求，凭你的信实和公义应允我。
PSA.144.2	10	诗篇 144:2	他是我慈爱的主，我的山寨， 我的高台，我的救主， 我的盾牌，是我所投靠的； 他使我的百姓服在我以下。
PSA.145.7	10	诗篇 145:7	他们记念你的大恩就要传出来， 并要歌唱你的公义。
PSA.148.13	10	诗篇 148:13	愿这些都赞美耶和华的名！因为独有他的名被尊崇； 他的荣耀在天地之上。
PSA.150.4	10	诗篇 150:4	击鼓跳舞赞美他！用丝弦的乐器和箫的声音赞美他！
REV.14.10	10	启示录 14:10	这人也必喝神大怒的酒； 此酒斟在神忿怒的杯中纯一不杂。他要在圣天使和羔羊面前， 在火与硫磺之中受痛苦。
REV.14.11	10	启示录 14:11	他受痛苦的烟往上冒， 直到永永远远。那些拜兽和兽像， 受牠名之印记的，昼夜不得安宁。」
REV.21.2	10	启示录 21:2	我又看见圣城新耶路撒冷由神那里从天而降， 预备好了，就如新妇妆饰整齐， 等候丈夫。
ROM.1.8	10	罗马书 1:8	第一，我靠着耶稣基督， 为你们众人感谢我的神， 因你们的信德传遍了天下。
ROM.1.28	10	罗马书 1:28	他们既然故意不认识神， 神就任凭他们存邪僻的心， 行那些不合理的事；
ROM.2.1	10	罗马书 2:1	你这论断人的，无论你是谁， 也无可推诿。你在甚么事上论断人， 就在甚么事上定自己的罪； 因你这论断人的，自己所行却和别人一样。
ROM.4.25	10	罗马书 4:25	耶稣被交给人，是为我们的过犯； 复活，是为叫我们称义。
ROM.5.20	10	罗马书 5:20	律法本是外添的，叫过犯显多； 只是罪在那里显多， 恩典就更显多了。
ROM.6.5	10	罗马书 6:5	我们若在他死的形状上与他联合， 也要在他复活的形状上与他联合；
ROM.8.34	10	罗马书 8:34	谁能定他们的罪呢？有基督耶稣已经死了， 而且从死里复活，现今在神的右边， 也替我们祈求（有基督云云或作是已经死了， 而且从死里复活，现今在神的右边， 也替我们祈求的基督耶稣吗）
ROM.13.11	10	罗马书 13:11	再者，你们晓得现今就是该趁早睡醒的时候； 因为我们得救，现今比初信的时候更近了。
ROM.14.23	10	罗马书 14:23	若有疑心而吃的，就必有罪， 因为他吃不是出于信心。凡不出于信心的都是罪。
ROM.15.9	10	罗马书 15:9	并叫外邦人因他的怜悯荣耀神。如经上所记：因此， 我要在外邦中称赞你， 歌颂你的名；
ROM.16.19	10	罗马书 16:19	你们的顺服已经传于众人， 所以我为你们欢喜； 但我愿意你们在善上聪明， 在恶上愚拙。
SNG.1.15	10	雅歌 1:15	［新郎］我的佳偶， 你甚美丽！你甚美丽！你的眼好像鸽子眼。
SNG.7.10	10	雅歌 7:10	我属我的良人，他也恋慕我。
TIT.3.3	10	提多书 3:3	我们从前也是无知、悖逆、受迷惑、服事各样私欲和宴乐， 常存恶毒嫉妒的心， 是可恨的，又是彼此相恨。
ZEC.7.10	10	撒迦利亚书 7:10	不可欺压寡妇、孤儿、寄居的， 和贫穷人。谁都不可心里谋害弟兄。』」
1CH.16.9	9	历代志上 16:9	要向他唱诗、歌颂， 谈论他一切奇妙的作为。
1CH.16.23	9	历代志上 16:23	全地都要向耶和华歌唱！天天传扬他的救恩，
1CO.2.4	9	哥林多前书 2:4	我说的话、讲的道， 不是用智慧委婉的言语， 乃是用圣灵和大能的明证，
1CO.2.14	9	哥林多前书 2:14	然而，属血气的人不领会神圣灵的事， 反倒以为愚拙，并且不能知道， 因为这些事惟有属灵的人才能看透。
1CO.2.16	9	哥林多前书 2:16	谁曾知道主的心去教导他呢？但我们是有基督的心了。
1CO.4.1	9	哥林多前书 4:1	人应当以我们为基督的执事， 为神奥秘事的管家。
1CO.5.5	9	哥林多前书 5:5	要把这样的人交给撒但， 败坏他的肉体，使他的灵魂在主耶稣的日子可以得救。
1CO.11.3	9	哥林多前书 11:3	我愿意你们知道，基督是各人的头； 男人是女人的头；神是基督的头。
1CO.12.5	9	哥林多前书 12:5	职事也有分别，主却是一位。
1CO.12.8	9	哥林多前书 12:8	这人蒙圣灵赐他智慧的言语， 那人也蒙这位圣灵赐他知识的言语，
1CO.13.11	9	哥林多前书 13:11	我作孩子的时候，话语像孩子， 心思像孩子，意念像孩子， 既成了人，就把孩子的事丢弃了。
1CO.14.1	9	哥林多前书 14:1	你们要追求爱，也要切慕属灵的恩赐， 其中更要羡慕的，是作先知讲道
1CO.15.54	9	哥林多前书 15:54	这必朽坏的既变成不朽坏的， 这必死的既变成不死的， 那时经上所记「死被得胜吞灭」的话就应验了。
1JN.2.5	9	约翰一书 2:5	凡遵守主道的，爱神的心在他里面实在是完全的。从此我们知道我们是在主里面。
1JN.2.14	9	约翰一书 2:14	父老啊，我曾写信给你们， 因为你们认识那从起初原有的。少年人哪， 我曾写信给你们；因为你们刚强， 神的道常存在你们心里； 你们也胜了那恶者。
1JN.3.10	9	约翰一书 3:10	从此就显出谁是神的儿女， 谁是魔鬼的儿女。凡不行义的就不属神， 不爱弟兄的也是如此。
1PE.1.24	9	彼得前书 1:24	因为凡有血气的，尽都如草； 他的美荣都像草上的花。草必枯干， 花必凋谢；
1PE.4.17	9	彼得前书 4:17	因为时候到了，审判要从神的家起首。若是先从我们起首， 那不信从神福音的人将有何等的结局呢？
1TH.2.4	9	帖撒罗尼迦前书 2:4	但神既然验中了我们， 把福音托付我们，我们就照样讲， 不是要讨人喜欢，乃是要讨那察验我们心的神喜欢。
1TH.2.12	9	帖撒罗尼迦前书 2:12	要叫你们行事对得起那召你们进他国、得他荣耀的神。
1TH.5.3	9	帖撒罗尼迦前书 5:3	人正说「平安稳妥」的时候， 灾祸忽然临到他们， 如同产难临到怀胎的妇人一样。他们绝不能逃脱。
1TH.5.7	9	帖撒罗尼迦前书 5:7	因为睡了的人是在夜间睡， 醉了的人是在夜间醉。
1TI.2.6	9	提摩太前书 2:6	他舍自己作万人的赎价， 到了时候，这事必证明出来。
1TI.6.14	9	提摩太前书 6:14	要守这命令，毫不玷污， 无可指责，直到我们的主耶稣基督显现。
2CH.15.7	9	历代志下 15:7	现在你们要刚强，不要手软， 因你们所行的必得赏赐。」
2CH.16.9	9	历代志下 16:9	耶和华的眼目遍察全地， 要显大能帮助向他心存诚实的人。你这事行得愚昧； 此后，你必有争战的事。」
2CO.1.9	9	哥林多后书 1:9	自己心里也断定是必死的， 叫我们不靠自己，只靠叫死人复活的神。
2CO.4.6	9	哥林多后书 4:6	那吩咐光从黑暗里照出来的神， 已经照在我们心里， 叫我们得知神荣耀的光显在耶稣基督的面上。
2CO.13.4	9	哥林多后书 13:4	他因软弱被钉在十字架上， 却因神的大能仍然活着。我们也是这样同他软弱， 但因神向你们所显的大能， 也必与他同活。
2PE.1.21	9	彼得后书 1:21	因为预言从来没有出于人意的， 乃是人被圣灵感动， 说出神的话来。
2PE.2.14	9	彼得后书 2:14	他们满眼是淫色，止不住犯罪， 引诱那心不坚固的人， 心中习惯了贪婪，正是被咒诅的种类。
2PE.3.11	9	彼得后书 3:11	这一切既然都要如此销化， 你们为人该当怎样圣洁， 怎样敬虔，
2PE.3.17	9	彼得后书 3:17	亲爱的弟兄阿，你们既然预先知道这事， 就当防备，恐怕被恶人的错谬诱惑， 就从自己坚固的地步上坠落。
2TH.2.4	9	帖撒罗尼迦后书 2:4	他是抵挡主，高抬自己， 超过一切称为神的和一切受人敬拜的， 甚至坐在神的殿里， 自称是神。
2TH.2.9	9	帖撒罗尼迦后书 2:9	这不法的人来，是照撒但的运动， 行各样的异能、神迹， 和一切虚假的奇事，
2TH.2.13	9	帖撒罗尼迦后书 2:13	主所爱的弟兄们哪， 我们本该常为你们感谢神； 因为他从起初拣选了你们， 叫你们因信真道，又被圣灵感动， 成为圣洁，能以得救。
2TH.3.10	9	帖撒罗尼迦后书 3:10	我们在你们那里的时候， 曾吩咐你们说，若有人不肯作工， 就不可吃饭。
ACT.1.11	9	使徒行传 1:11	「加利利人哪，你们为甚么站着望天呢？这离开你们被接升天的耶稣， 你们见他怎样往天上去， 他还要怎样来。」
ACT.2.39	9	使徒行传 2:39	因为这应许是给你们和你们的儿女， 并一切在远方的人， 就是主我们神所召来的。」
ACT.5.16	9	使徒行传 5:16	还有许多人带着病人和被污鬼缠磨的， 从耶路撒冷四围的城邑来， 全都得了医治。
ACT.5.31	9	使徒行传 5:31	神且用右手将他高举， 叫他作君王，作救主， 将悔改的心和赦罪的恩赐给以色列人。
ACT.13.3	9	使徒行传 13:3	于是禁食祷告，按手在他们头上， 就打发他们去了。
ACT.13.47	9	使徒行传 13:47	因为主曾这样吩咐我们说：我已经立你作外邦人的光， 叫你施行救恩，直到地极。」
ACT.16.18	9	使徒行传 16:18	她一连多日这样喊叫， 保罗就心中厌烦，转身对那鬼说：「我奉耶稣基督的名， 吩咐你从她身上出来！」那鬼当时就出来了。
COL.1.3	9	歌罗西书 1:3	我们感谢神、我们主耶稣基督的父， 常常为你们祷告；
COL.1.29	9	歌罗西书 1:29	我也为此劳苦，照着他在我里面运用的大能尽心竭力。
DAN.12.2	9	但以理书 12:2	睡在尘埃中的，必有多人复醒。其中有得永生的， 有受羞辱永远被憎恶的。
DEU.8.3	9	申命记 8:3	他苦炼你，任你饥饿， 将你和你列祖所不认识的吗哪赐给你吃， 使你知道，人活着不是单靠食物， 乃是靠耶和华口里所出的一切话。
DEU.10.13	9	申命记 10:13	遵守他的诫命、律例， 就是我今日所吩咐你的， 为要叫你得福。
DEU.20.4	9	申命记 20:4	因为耶和华你们的神与你们同去， 要为你们与仇敌争战， 拯救你们。』
DEU.30.20	9	申命记 30:20	且爱耶和华你的神， 听从他的话，专靠他； 因为他是你的生命， 你的日子长久也在乎他。这样， 你就可以在耶和华向你列祖亚伯拉罕、以撒、雅各起誓应许所赐的地上居住。」
ECC.2.26	9	传道书 2:26	神喜悦谁，就给谁智慧、知识， 和喜乐；惟有罪人，神使他劳苦， 叫他将所收聚的、所堆积的归给神所喜悦的人。这也是虚空， 也是捕风。
EPH.2.6	9	以弗所书 2:6	他又叫我们与基督耶稣一同复活， 一同坐在天上，
EPH.3.10	9	以弗所书 3:10	为要借着教会使天上执政的、掌权的， 现在得知神百般的智慧。
EPH.5.6	9	以弗所书 5:6	不要被人虚浮的话欺哄； 因这些事，神的忿怒必临到那悖逆之子。
EPH.5.12	9	以弗所书 5:12	因为他们暗中所行的， 就是题起来也是可耻的。
EXO.20.7	9	出埃及记 20:7	「不可妄称耶和华你神的名； 因为妄称耶和华名的， 耶和华必不以他为无罪。
EXO.20.9	9	出埃及记 20:9	六日要劳碌作你一切的工，
EXO.22.23	9	出埃及记 22:23	若是苦待他们一点， 他们向我一哀求，我总要听他们的哀声，
EZK.18.31	9	以西结书 18:31	你们要将所犯的一切罪过尽行抛弃， 自作一个新心和新灵。以色列家啊， 你们何必死亡呢？
GAL.1.15	9	加拉太书 1:15	然而，那把我从母腹里分别出来、又施恩召我的神，
GAL.2.10	9	加拉太书 2:10	只是愿意我们记念穷人； 这也是我本来热心去行的。
GAL.3.11	9	加拉太书 3:11	没有一个人靠着律法在神面前称义， 这是明显的；因为经上说， 「义人必因信得生。」
GAL.4.7	9	加拉太书 4:7	可见，从此以后，你不是奴仆， 乃是儿子了；既是儿子， 就靠着神为后嗣。
GAL.5.7	9	加拉太书 5:7	你们向来跑得好，有谁拦阻你们， 叫你们不顺从真理呢？
GAL.6.3	9	加拉太书 6:3	人若无有，自己还以为有， 就是自欺了。
GEN.1.31	9	创世记 1:31	神看着一切所造的都甚好。有晚上， 有早晨，是第六日。
GEN.33.5	9	创世记 33:5	以扫举目看见妇人孩子， 就说：「这些和你同行的是谁呢？」雅各说：「这些孩子是神施恩给你的仆人的。」
HEB.3.4	9	希伯来书 3:4	因为房屋都必有人建造， 但建造万物的就是神。
HEB.4.13	9	希伯来书 4:13	并且被造的没有一样在他面前不显然的； 原来万物在那与我们有关系的主眼前， 都是赤露敞开的。
HEB.9.22	9	希伯来书 9:22	按着律法，凡物差不多都是用血洁净的； 若不流血，罪就不得赦免了。
HEB.10.12	9	希伯来书 10:12	但基督献了一次永远的赎罪祭， 就在神的右边坐下了。
HEB.11.24	9	希伯来书 11:24	摩西因着信，长大了就不肯称为法老女儿之子。
HEB.11.32	9	希伯来书 11:32	我又何必再说呢？若要一一细说， 基甸、巴拉、参孙、耶弗他、大卫、撒母耳， 和众先知的事，时候就不彀了。
HEB.12.9	9	希伯来书 12:9	再者，我们曾有生身的父管教我们， 我们尚且敬重他，何况万灵的父， 我们岂不更当顺服他得生吗？
ISA.11.2	9	以赛亚书 11:2	耶和华的灵必住在他身上， 就是使他有智慧和聪明的灵， 谋略和能力的灵，知识和敬畏耶和华的灵。
ISA.28.29	9	以赛亚书 28:29	这也是出于万军之耶和华他的谋略奇妙； 他的智慧广大。
ISA.32.8	9	以赛亚书 32:8	高明人却谋高明事， 在高明事上也必永存。
ISA.33.16	9	以赛亚书 33:16	他必居高处；他的保障是磐石的坚垒； 他的粮必不缺乏；他的水必不断绝。
ISA.35.8	9	以赛亚书 35:8	在那里必有一条大道， 称为圣路。污秽人不得经过， 必专为赎民行走；行路的人虽愚昧， 也不至失迷。
